cv_id,jd_id,cv_jd_similarity,cv_skill,jd_requirement,skill_requirement_similarity,ai_prediction,__index_level_0__,cv_final,jd_final
cv_0eeea0f6ba4a29fdc8cb91a8559aed3c.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.84402084,"Ability to understand, analyze, and convert business requirements into software requirements",Good English communication skills with the ability to read and comprehend technical documents in English.,0.5890725,0,36675,ability understand analyze convert business requirement software requirement,good english communication skill ability read comprehend technical document english
cv_6f72ff0482d5ef3c032f0745eaae7ec0.txt,e5754343-b7e0-407b-bebe-67c93304af01,0.8086981,"Experienced with Git (GitHub, GitLab) for version control and collaborative development, and familiar with Jenkins for continuous integration and deployment workflows","Proficiency in using version control systems such as Git (GitHub, Bitbucket) and collaborative development workflows (PRs, code reviews).",0.7799003,1,42303,experienced git github gitlab version control collaborative development familiar jenkins continuous integration deployment workflow,proficiency using version control system git github bitbucket collaborative development workflow pr code review
cv_1bac5402f88a4c9224801544317a823b.txt,3d4a3bc9-3c09-425e-be96-007908a9b6de,0.8141081,"Experienced in: HTML5, CSS, C","Experience working in Kubernetes and Cloud environments (AWS, GCP)",0.5866165,0,33013,experienced html5 cs,experience working kubernetes cloud environment amazon web service google cloud platform
cv_41b33d9b9de53056b998436f2258d8a1.txt,c80864e9-f980-4148-afc0-06dbc86eaa7e,0.78766334,"Proficiency at Kotlin programming, can use multiple Kotlin tools such as Ktor, Kotlin multiplatform. Can develop native android application and IOS application using KMP as logic and SwiftUI","Có kinh nghiệm với Thread, Handler, Rxjava, Coroutines, and scheduling techniques",0.56201243,1,28555,proficiency kotlin programming use multiple kotlin tool ktor kotlin multiplatform develop native android application io application using kmp logic swiftui,có kinh nghiệm với thread handler rxjava coroutines scheduling technique
cv_94e6672d355bee4f08e69a9cb863b297.txt,af7aa843-c32c-427d-a640-86ef496bfca3,0.8346922,Able to identify the problem and suggest optimal solutions,"Proficient in English (listening, speaking, reading, and writing).",0.56335056,0,37647,able identify problem suggest optimal solution,proficient english listening speaking reading writing
cv_d9687e83f4aca40b53c87d6d21e97ec2.txt,c904b89a-905a-473f-bcf4-91e90feee01d,0.7566092,"Capable of deploying models via FastAPI and Docker, with experience in real-time API integration and inference optimization",Ability to estimate technical effort for AI projects,0.57043606,0,47149,capable deploying model via fastapi docker experience real time api integration inference optimization,ability estimate technical effort artificial intelligence project
cv_0272d37425b3522c4c5f4a502fd57c81.txt,b3cf46e4-6cdc-4bd7-9078-8a27a425b5c0,0.77263284,"Basic knowledge of the Test Design Techniques: Equivalence Class Partitioning, Boundary Value Analysis Decision Table-based Testing",Solid understanding of various testing types and techniques are needed,0.57938063,1,14533,basic knowledge test design technique equivalence class partitioning boundary value analysis decision table based testing,solid understanding various testing type technique needed
cv_913eb873df3d3aae34d8f384d4d12259.txt,e5b0e9de-62cb-45f1-9f28-672d92bf732d,0.8087541,Good communication skills to work with game design and development teams,"Passion for game development, good problem-solving and analytical skills.",0.7599711,1,9661,good communication skill work game design development team,passion game development good problem solving analytical skill
cv_957e321ac5419b1fbbe252abeedf2910.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.8218769,"Experience in working with RDBMS: MySQL, MSSQL",Good knowledge of SQL,0.6483443,1,10287,experience working rdbms mysql mssql,good knowledge sql
cv_cf80e7c47bb742bdcd59de13788b7753.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.8403686,"Proficient in Git, Github, Chatgpt",Git for collaborative coding,0.6682222,1,47245,proficient git github chatgpt,git collaborative coding
cv_206a852bc3763a792b267e86ac5a68f3.txt,ed4ac9ef-2045-41b7-8a1e-eea0c4229acc,0.7820789,"Frameworks & Technologies: Spring Boot, ReactJS, JSP/Servlet, Bootstrap, Tailwind","HTML, CSS, Javascript, JQuery, Bootstrap,...",0.6746295,1,3462,framework technology spring boot react jsp servlet bootstrap tailwind,html cs javascript jquery bootstrap
cv_2215beb0e3d7c209878f22faadf1c2a0.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.7506308,Have a agile mind that can solve complicated and intricated in the most efficient ways,Keep a high teamwork spirit,0.6077006,0,83,agile mind solve complicated intricated efficient way,keep high teamwork spirit
cv_118c506fde236e0033b8fae91c96f851.txt,21264014-484f-49f9-978f-588c671c79af,0.798019,"Experience in using GIT for source code management, particularly",Previous experience working in an,0.6220843,0,17904,experience using git source code management particularly,previous experience working
cv_775fe213072ca99bf34f7980ec11becf.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7895176,"Problem solving skills: hold meeting, disscuss with member, leader, other department when have the problem can not solve on my own",Ability to collaborate effectively in a team-oriented environment.,0.6418735,1,5420,problem solving skill hold meeting disscuss member leader department problem solve,ability collaborate effectively team oriented environment
cv_61c94af283b90463aa41c17dd746606f.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.7722995,Utilized design tools such as Figma to create mockups and wireframes,Ability to analyze and design software systems.,0.5522982,1,45350,utilized design tool figma create mockups wireframes,ability analyze design software system
cv_113b2207d509347d90bc0b42f8c2ceae.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.8315363,"Languages: Python, C/CR(basic)","Have basic knowledge in Computer Vision (CNNs, GANs, ViT).",0.6014612,1,8128,language python cr basic,basic knowledge computer vision cnns gans vit
cv_aac412bb24901c3ca5e4e75c7f4a2699.txt,37acb2ea-41b4-4784-9c38-02bea90fd789,0.7785089,Experience in the UI/UX or understanding of user-centric mindset,"Practical experience in developing applications with WPF, designing intuitive user interfaces.",0.630283,1,24993,experience ui ux understanding user centric mindset,practical experience developing application wpf designing intuitive user interface
cv_72b32dd321f2b4bf92a5fab903dc7f10.txt,f94d75a0-09f6-4067-9df6-fb4b070140b9,0.8026086,"Communication: Strong written and verbal skills, teamwork experience",Skilled in programming languages like Python and R for data analysis and automation tasks.,0.6181376,0,17491,communication strong written verbal skill teamwork experience,skilled programming language like python data analysis automation task
cv_0c586d75e538da1b91fa471e4c34807f.txt,403611b2-daeb-4c9c-8458-f2de79c7d1bc,0.80012095,"Strong debugging and profiling skills: resolved crashes, memory leaks, and performance issues","Familiarity with iOS best practices, UI/UX design principles, and performance optimization.",0.58413893,1,34831,strong debugging profiling skill resolved crash memory leak performance issue,familiarity io best practice ui ux design principle performance optimization
cv_6040fa03f1664181eccb4a757249dbf6.txt,6dfa221c-b72d-4cf9-bfc3-00ab546a62fc,0.81858516,Have knowledge of Web API,Experience with ReactJS/Node.js.,0.55108994,1,1703,knowledge web api,experience react node javascript
cv_ae5b5cb31c862602e4d305d4cfbe0bd6.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8134132,"Mastered both basic and advanced Android development knowledge, proficient in using core Android components","Knowledge of native mobile languages (Swift, Kotlin) is a plus.",0.59343755,1,3260,mastered basic advanced android development knowledge proficient using core android component,knowledge native mobile language swift kotlin plus
cv_47a04be4473c5272a5de06607d50a3aa.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.8490193,Experience in containerizing applications using Docker,Familiarity with REST APIs and how to build and consume them.,0.6123177,0,6645,experience containerizing application using docker,familiarity rest apis build consume
cv_e9f4ca90bd2cdd771980c6d8635eb9b2.txt,3063b891-9a26-47c7-b7e4-dd50a72f9afc,0.83123237,Working and Speaking English fluently,Strong written and verbal communication skills in both Vietnamese and English.,0.6541848,1,50810,working speaking english fluently,strong written verbal communication skill vietnamese english
cv_b9e4ba602900a8d661e00015a29c64be.txt,ed4ac9ef-2045-41b7-8a1e-eea0c4229acc,0.7924398,"Web Technologies: HTML, Java Script, CSS","HTML, CSS, Javascript, JQuery, Bootstrap,...",0.76685023,1,33148,web technology html java script cs,html cs javascript jquery bootstrap
cv_b79a7db75b3b52382919be65d563b8f0.txt,6dfa221c-b72d-4cf9-bfc3-00ab546a62fc,0.8275113,Strong ability to read and,Knowledge of solidity/rust is a plus.,0.6478982,0,235,strong ability read,knowledge solidity rust plus
cv_1dedc9511180305dcfb47e213d3ad837.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8718694,Familiar with both RESTful and GraphQL APIs,"Experience with version control systems (e.g., Git).",0.5716326,0,24246,familiar restful graphql apis,experience version control system git
cv_63cf49785ef6b46818adcf96e3bd755e.txt,4b269a79-eae0-45d2-9f06-2179b7a52db2,0.7732664,"Knowledge :Deploy, security , HTTP, HTTPS, CORS, OAuth2, websocket(core)","(API Gateway, Service Discovery, Load Balancer, Rate Limiting...).",0.5951613,0,4984,knowledge deploy security cors oauth2 websocket core,api gateway service discovery load balancer rate limiting
cv_4f5fcf2b79e38c0429ffe3995a54caaf.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.7933254,Basic database knowledge: SQL Server,Good understanding of SQL Server,0.7625052,1,36486,basic database knowledge sql server,good understanding sql server
cv_65a6e64e286d927ed197ce7a52f6484f.txt,8eb2b445-581f-4e7e-9163-6d8c4bda4763,0.7973348,Effective in collaborating with team members to achieve common goals,High adaptability and proactive attitude,0.6707877,0,53267,effective collaborating team member achieve common goal,high adaptability proactive attitude
cv_c1934a04b5309f2acd1842b82f1fe166.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.7934613,"Front-end: HTML5, CSS, JavaScript, TypeScript, Tailwind, ReactJS","Frontend: ReactJS, TypeScript",0.8232062,1,15192,front end html5 cs javascript typescript tailwind react,frontend react typescript
cv_118c506fde236e0033b8fae91c96f851.txt,21264014-484f-49f9-978f-588c671c79af,0.798019,Jira: Proficient in using the Jira Tool,Proficiency in Java frameworks such as,0.5750543,0,17964,jira proficient using jira tool,proficiency java framework
cv_47a04be4473c5272a5de06607d50a3aa.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.8490193,"Proficient in front-end languages like: HTML, CSS, JavaScript, and basic Nextjs","Proficiency in Node.js and hands-on experience with at least one framework (NestJS, AdonisJS, ExpressJS, etc.).",0.706301,1,6589,proficient front end language like html cs javascript basic nextjs,proficiency node javascript hand experience least one framework nestjs adonisjs expressjs etc
cv_e31bc4e6f339b6870d079b0eae47e8c3.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.8137812,Basic of OOP,Good understanding of Object-Oriented Programming,0.63206506,1,11768,basic oop,good understanding object oriented programming
cv_0e9142fd2c39e68393bb7d3f78b9e716.txt,aadf732f-e837-4da3-8f82-970b2d9728fc,0.83481586,"Good communication skills, ability to convey ideas and good presentation skills",At least 2 years of experience in a similar position,0.604622,0,25180,good communication skill ability convey idea good presentation skill,least year experience similar position
cv_b690c450ae7f9a0e3fbb8a481c36a5cb.txt,d76b0270-419a-4af5-981e-2c483dd9d179,0.75136673,"Have strong knowledge of SQL Server, C# with .NET","Experience in SQL databases such as SQL Server, MySQL, PostgreSQL, etc.",0.68038905,1,51366,strong knowledge sql server csharp dotnet,experience sql database sql server mysql postgresql etc
cv_e829abc3dedce60ebca462681ebef4fe.txt,f4e1a923-d9e0-43bc-9d71-b30aae4e0165,0.81484884,"SQL, Power BI, Python","Experience with Power BI, familiar with the workflow of BI projects, and able to independently complete report development work, SQL Analysis Service, AWS Amazon Redshift, understanding of data ETL processes is preferred.",0.58325315,1,19937,sql power bi python,experience power bi familiar workflow bi project able independently complete report development work sql analysis service amazon web service amazon redshift understanding data etl process preferred
cv_6f72ff0482d5ef3c032f0745eaae7ec0.txt,e5754343-b7e0-407b-bebe-67c93304af01,0.8086981,"Proficient in querying and optimizing SQLs, with practical experience in various database systems, include both SQL or NoSQL database","Proficiency in using version control systems such as Git (GitHub, Bitbucket) and collaborative development workflows (PRs, code reviews).",0.5576814,0,42312,proficient querying optimizing sqls practical experience various database system include sql nosql database,proficiency using version control system git github bitbucket collaborative development workflow pr code review
cv_2125976a849bb04e4c9ec772fa6c064b.txt,7e64cfd8-b406-49cc-b86c-10bddc97bd4b,0.82792896,Be capable of effective and straightforward communication of complex ideas,Strong analytical and problem-solving skills.,0.6774733,1,8863,capable effective straightforward communication complex idea,strong analytical problem solving skill
cv_2b4497e8cc3224c845665b3ee2deae1f.txt,f7917bee-332a-49b7-a418-e07bc4325d99,0.7988185,"Git, Github, Postman","Understanding of code versioning tools (such as Git, Mercurial or SVN)",0.57196194,1,23437,git github postman,understanding code versioning tool git mercurial svn
cv_888a6305f2d8ba44865e20dba2093dfc.txt,2846e1c9-ffea-4e18-badf-748e3c106940,0.7755469,"Experienced in data analysis, data cleansing, and Oracle tuning",Experience with ETL processes is a plus.,0.63416886,1,9494,experienced data analysis data cleansing oracle tuning,experience etl process plus
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"I have skills in working with Google Maps services to create powerful and customized map-based applications. I have used the Google Maps API to display maps, search for locations, calculate routes, and display place information. I also have experience integrating features such as GPS positioning, multi-layer display, and custom map styling. I am proficient in working with geospatial data and optimizing performance to ensure smooth and reliable application functionality","Design and implement low-latency, high-availability, and performant applications.",0.57493305,0,21051,skill working google map service create powerful customized map based application used google map api display map search location calculate route display place information also experience integrating feature gps positioning multi layer display custom map styling proficient working geospatial data optimizing performance ensure smooth reliable application functionality,design implement low latency high availability performant application
cv_47a04be4473c5272a5de06607d50a3aa.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.8490193,"Solid foundational knowledge of backend languages like Python, Nodejs using Nestjs, JavaScript, TypeScript, along with hands-on experience working with them",Familiarity with container orchestration such as Kubernetes,0.5805794,0,6605,solid foundational knowledge backend language like python node using nestjs javascript typescript along hand experience working,familiarity container orchestration kubernetes
cv_ccbc01c5dbd32a4d4b6f6f5a1dc1d194.txt,ec3784fe-5f86-4309-bc55-edb240275c2c,0.7642495,"I have knowledge and expertise in machine learning, statistic, and programming. Ultilize libraries and programming tools such as Python, SQL Server, TensorFlow","Hands-on experience in at least one of the following areas: Chatbots, Computer Vision, Image/Video Processing, Prediction Models, or Recommender Systems.",0.623086,1,8015,knowledge expertise machine learning statistic programming ultilize library programming tool python sql server tensorflow,hand experience least one following area chatbots computer vision image video processing prediction model recommender system
cv_0ee722e13a3e2f200ae2fd9116133610.txt,a34bcf81-9774-49d8-a968-6ee5d32a3ece,0.7801798,"Good use of databases: SQL Server, MYSQL","Strong understanding of database storage concepts: Relational databases, NoSQL",0.69919634,1,24962,good use database sql server mysql,strong understanding database storage concept relational database nosql
cv_0c586d75e538da1b91fa471e4c34807f.txt,403611b2-daeb-4c9c-8458-f2de79c7d1bc,0.80012095,Skilled in building custom UI and optimizing performance across various devices,"Familiarity with iOS best practices, UI/UX design principles, and performance optimization.",0.6687094,1,34826,skilled building custom ui optimizing performance across various device,familiarity io best practice ui ux design principle performance optimization
cv_6040fa03f1664181eccb4a757249dbf6.txt,6dfa221c-b72d-4cf9-bfc3-00ab546a62fc,0.81858516,Have ability to work independently and in a team,Knowledge of cryptography and blockchain is a plus.,0.5871153,0,1712,ability work independently team,knowledge cryptography blockchain plus
cv_942fe2b9ca40db39466539c937d435bf.txt,87b8b2a8-2ea4-42b9-b808-304616d28050,0.7757599,"Data Visualization Tools: Tableau, Power BI",Proficiency in Microsoft Power BI and Excel.,0.6568569,1,22469,data visualization tool tableau power bi,proficiency microsoft power bi excel
cv_ea149d5d04810ef66fadfb4bd23f0bd9.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.82381266,"Frontend: React (Vite), Tailwind CSS","with knowledge of HTML5, CSS, any JS library such as React / Angular JS / Vue JS",0.5883707,1,52929,frontend react vite tailwind cs,knowledge html5 cs javascript library react angular javascript vue javascript
cv_2ce670baf320dfc78c2ac33bd3d711b5.txt,f7917bee-332a-49b7-a418-e07bc4325d99,0.8027222,"Linux (basic usage and command line), experience in competitive programming, good communication skills","Experience in SQL, Oracle and DB Function/Procedure",0.5624887,0,50925,linux basic usage command line experience competitive programming good communication skill,experience sql oracle db function procedure
cv_7798b61b15c3a75c3fd398b9f802f29c.txt,1852c4c1-3ef4-489d-aef1-dec9417c4f71,0.7634097,"Nodejs (Express, Typescript), Php (CodeIgniter, Laravel), Java (Spring boot)","Thành thạo về API services: Restful API, GraphQL và NodeJS Framework (ExpressJS, NestJS, Socket.IO, Websocket).",0.6239772,1,30908,node express typescript php codeigniter laravel java spring boot,thành thạo về api service restful api graphql và node framework expressjs nestjs socket io websocket
cv_ae5b5cb31c862602e4d305d4cfbe0bd6.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8134132,Experience working with Firebase services,"Experience with version control systems (e.g., Git).",0.62949127,0,3364,experience working firebase service,experience version control system git
cv_0c586d75e538da1b91fa471e4c34807f.txt,403611b2-daeb-4c9c-8458-f2de79c7d1bc,0.80012095,Quick to learn and adapt to new technologies and project requirements,Strong problem-solving skills and the ability to work in a fast-paced environment.,0.6606442,1,34854,quick learn adapt new technology project requirement,strong problem solving skill ability work fast paced environment
cv_bfd1059e6489915f5509c4482b5cd88a.txt,e636e617-0258-492f-b758-6f70928b1418,0.7722295,"Experience working with multiple stakeholders (Business and Product Owners, Domain Experts, Dev team, QA team, Operation team)","Leadership qualities, including the ability to guide cross-functional teams and collaborate effectively with senior management.",0.6331062,1,29261,experience working multiple stakeholder business product owner domain expert dev team qa team operation team,leadership quality including ability guide cross functional team collaborate effectively senior management
cv_0c586d75e538da1b91fa471e4c34807f.txt,403611b2-daeb-4c9c-8458-f2de79c7d1bc,0.80012095,"Experience integrating services like Firebase, Google AdMob, and behavior tracking SDKs",Experience with version control systems like Git.,0.57420754,0,34838,experience integrating service like firebase google admob behavior tracking sdks,experience version control system like git
cv_eae01237e2f2a21f402eae9301f4a594.txt,5d73bb52-ebd6-4584-983a-810bc177ee61,0.800896,"Skilled in handling adding, editing, deleting websites using PHP and SQL queries","Experienced in managing websites using CMS platforms (WordPress, Drupal, etc.)",0.70134944,1,28903,skilled handling adding editing deleting website using php sql query,experienced managing website using cm platform wordpress drupal etc
cv_6a4c97a98039c17b037b3aecfb868aca.txt,3d4a3bc9-3c09-425e-be96-007908a9b6de,0.80219525,"Communication skills, conveying ideas, work content clearly, fully, concisely",Be proactive and responsible at work.,0.60933566,1,28169,communication skill conveying idea work content clearly fully concisely,proactive responsible work
cv_d17467a2888f1e13c54704cda912a9b4.txt,cc3db6e1-7c02-49d2-9a80-bf8044945a04,0.79436994,"Strong teamwork, flexibility, problem-solving, and clear communication","Knowledge of Automation technologies (hook, reflection, accessible...) is plus.",0.6316149,0,29590,strong teamwork flexibility problem solving clear communication,knowledge automation technology hook reflection accessible plus
cv_5a766a586db120044ee2fa302dfcbfdd.txt,707d9503-11f7-4389-9f41-1b3e4705c308,0.8116774,Collaborate well with others to achieve common goals,Good communication and teamwork skills.,0.72963226,1,45535,collaborate well others achieve common goal,good communication teamwork skill
cv_ed140928f1d8f10b05e51890eb60da8c.txt,e5754343-b7e0-407b-bebe-67c93304af01,0.82024467,"With over 3 years of experience as a Full Stack Developer in software development, I have a deep understanding of software development processes and concepts. Proficient in IT skills and software lifecycle management, I specialize in developing applications using CNET and JavaScript frameworks like VueJS and AngularJS to deliver dynamic and high-performance solutions. I have held various roles, including developer, team leader, and trainer, showcasing my adaptability and leadership in diverse project environments. Strong problem-solving skills and quick adaptability to new projects and methodologies","4 6 years of professional experience in full stack development, with strong expertise in both backend (Java) and frontend (React.js) technologies.",0.7883037,1,3750,year experience full stack developer software development deep understanding software development process concept proficient skill software lifecycle management specialize developing application using cnet javascript framework like vue angularjs deliver dynamic high performance solution held various role including developer team leader trainer showcasing adaptability leadership diverse project environment strong problem solving skill quick adaptability new project methodology,year professional experience full stack development strong expertise backend java frontend react javascript technology
cv_260e0447d46110a213aa9d856554c7be.txt,ff1a0d1a-8839-46db-a20d-c54a4edc8016,0.7649998,Tech enthusiast with a strong desire to learn and innovate,Having experience in DevOps is preferred.,0.64587957,0,30491,tech enthusiast strong desire learn innovate,experience devops preferred
cv_8fd29a23b99bd7688d94e75fb32a2a4b.txt,cc97c5f6-5052-4490-8afa-388ec5efe58f,0.82439065,"Ability to analyze and build systems, and data dashboards. Experienced in using tools: SQL, Excel, Python, R",Ability to work independently and collaboratively within a team;,0.5691762,0,45784,ability analyze build system data dashboard experienced using tool sql excel python,ability work independently collaboratively within team
cv_39b222498b3c0c8d94953bee2338d602.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.7734296,"Frontend: Angular, HTML, CSS, PHP","Frontend: ReactJS, TypeScript",0.7483485,1,52978,frontend angular html cs php,frontend react typescript
cv_e5389fbc490f1b36c464bc4f39a43df0.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.85960484,"Skilled in creating responsive, user-friendly web interfaces",Ability to use,0.5573076,0,37895,skilled creating responsive user friendly web interface,ability use
cv_9125cfb9316dea3bdbf2ace8ba9d66eb.txt,a8789cbc-67e9-4b8c-8ce4-c4720353d026,0.7874203,"AI Tools: Proficient with GitHub Copilot, ChatGPT for coding and design support",Strong C# coding skills with OOP.,0.5763751,0,46497,artificial intelligence tool proficient github copilot chatgpt coding design support,strong csharp coding skill oop
cv_ebc598945c211f99a04332db29b9c777.txt,3d4a3bc9-3c09-425e-be96-007908a9b6de,0.8060365,Communication: Clear and effective communication in team and client interactions,Good at communicate in English at an average level (TOEIC 550 or higher),0.55724406,1,42135,communication clear effective communication team client interaction,good communicate english average level toeic 550 higher
cv_ae5b5cb31c862602e4d305d4cfbe0bd6.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8134132,Experience working with Firebase services,Familiarity with automated testing and continuous integration.,0.57546747,0,3366,experience working firebase service,familiarity automated testing continuous integration
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"With these skills, Im capable of building robust and high-performance backend applications, providing APIs and services for web and mobile applications",Collaborate with front-end developers and other team members to integrate user-facing elements with server-side logic.,0.5935296,1,21016,skill im capable building robust high performance backend application providing apis service web mobile application,collaborate front end developer team member integrate user facing element server side logic
cv_7af24b3c04343192996aeb94c532660f.txt,8eb2b445-581f-4e7e-9163-6d8c4bda4763,0.8246305,"Have a spirit of self-study, curiosity to learn related knowledge and issues",Communication - ability to communicate effectively both in written or verbally,0.565472,1,26675,spirit self study curiosity learn related knowledge issue,communication ability communicate effectively written verbally
cv_b186a6434f1e202d55a66d0fc3294a5c.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.75304854,Logical thinking & problem solving,"Good design documentation is required. Experience in creating clear, concise documentations",0.58022416,0,45172,logical thinking problem solving,good design documentation required experience creating clear concise documentation
cv_738e8ea5925f1cf8709faa9fb274b05e.txt,31e715fb-f8a5-488e-8c08-0ea84fe95715,0.78140056,"AWS (Ec2, EcS, S3, Lambda, Cognito, Amplify, Session Manager, Rds, Route53, CloudFront, CloudWatch, DynamoDb,VPC, ALB) , GCP","Công nghệ: Redux, NodeJS, Asynchronous, Non Blocking IO, BigData, Full-Text Search, Single Sign On, Database Partitioning, Multi Tenancy, Apache Kafka, Redis.",0.62121737,0,50720,amazon web service ec2 ec s3 lambda cognito amplify session manager rds route53 cloudfront cloudwatch dynamodb vpc alb google cloud platform,công nghệ redux node asynchronous non blocking io bigdata full text search single sign database partitioning multi tenancy apache kafka redis
cv_9d7d8cec233ed202741dd076dee5061b.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.82637405,Teamwork: Strong teamwork and co-ordination with other teammates,Strong business analytical skill and logical mind. Be able to grasp the complex software system and learn quickly,0.59417725,0,2823,teamwork strong teamwork co ordination teammate,strong business analytical skill logical mind able grasp complex software system learn quickly
cv_2509efbd4fa0cdcf359bfb4c91d9bc75.txt,ebb5016b-c3e1-4111-ac1b-d3f1e6709757,0.80126643,"Experienced in app deployment and distribution, proficient in publishing applications to Google Play Store and Apple App Store","Có kinh nghiệm sử dụng các services của Firebase: Authentication, Crashlytics, Message, Tracking, Performance, Dynamic Link, AppLinks...",0.5734904,0,44977,experienced app deployment distribution proficient publishing application google play store apple app store,có kinh nghiệm sử dụng các service của firebase authentication crashlytics message tracking performance dynamic link applinks
cv_f349b43e021f68d617ca2631266c10e1.txt,31e715fb-f8a5-488e-8c08-0ea84fe95715,0.7572122,"Application: Desktop apps (WinForms/WPF), Web APIs, Game Dev (Unity)","Công nghệ: Redux, NodeJS, Asynchronous, Non Blocking IO, BigData, Full-Text Search, Single Sign On, Database Partitioning, Multi Tenancy, Apache Kafka, Redis.",0.56569386,0,34052,application desktop apps winforms wpf web apis game dev unity,công nghệ redux node asynchronous non blocking io bigdata full text search single sign database partitioning multi tenancy apache kafka redis
cv_4f5fcf2b79e38c0429ffe3995a54caaf.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.7933254,"Familiar with business process modeling tools including Use Case, Swimlane, and BPMN diagrams","Good understanding of programming language such as C# or VB.NET, ASP.NET, MVC, NET Framework",0.56997544,0,36494,familiar business process modeling tool including use case swimlane bpmn diagram,good understanding programming language csharp vbdotnet aspdotnet mvc net framework
cv_7fc5d7d73a7071a2502642b3b7be1c68.txt,2788c101-2048-4746-99c1-d25ada11defe,0.78766924,The ability to work in groups,"Ability to communicate effectively with developers, designers, and other stakeholders.",0.6827822,1,26781,ability work group,ability communicate effectively developer designer stakeholder
cv_d382ce72a04b5b7bbb8f80465f729db5.txt,90b1bf7a-afaf-417d-906f-f178928c010e,0.7751863,"Technical Skills: Continuously enhance both technical skills (Docker, Kubernetes","Solid knowledge of SQL databases, such as PostgreSQL",0.56266785,0,47769,technical skill continuously enhance technical skill docker kubernetes,solid knowledge sql database postgresql
cv_67ccc70d9899be3178c0dd2455a68746.txt,1fc732a1-7f7a-4bf9-a158-d1f9aa041f8d,0.8420857,"Hard-working, withstand high pressure",Excellent in problem-solving and analytical skills,0.55742896,0,21858,hard working withstand high pressure,excellent problem solving analytical skill
cv_ccbc01c5dbd32a4d4b6f6f5a1dc1d194.txt,ec3784fe-5f86-4309-bc55-edb240275c2c,0.7642495,"I have knowledge and expertise in machine learning, statistic, and programming. Ultilize libraries and programming tools such as Python, SQL Server, TensorFlow",At least 2 years of experience as a Machine Learning Engineer.,0.56867456,1,8013,knowledge expertise machine learning statistic programming ultilize library programming tool python sql server tensorflow,least year experience machine learning engineer
cv_053e1218d36fc5b609317c16425ff0db.txt,5cc2adc5-3245-46a1-a199-d19330d44697,0.79423183,"Program language/Framework: Java, Oracle, Spring MVC, Spring Boot, JSP Servlet, Hibernate, Javascript DOM, Jquery, Ajax, Basic html css","Having experience in Java, Spring,/NodeJS/Python Hibernate, REST, XML, JSON, Databases,... is highly appreciated",0.72099125,1,39424,program language framework java oracle spring mvc spring boot jsp servlet hibernate javascript dom jquery ajax basic html cs,experience java spring node python hibernate rest xml json database highly appreciated
cv_cefa2daeb651a59737f7aabf653256d3.txt,9111ce0d-0b18-4fec-a456-61cc5ba2f11c,0.8552318,"Ability to install software, configure office equipment",Ability to adhere to processes and procedures;,0.6378813,0,28468,ability install software configure office equipment,ability adhere process procedure
cv_ae5b5cb31c862602e4d305d4cfbe0bd6.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8134132,"Familiar with iOS application lifecycle, MVVM architecture, and Apple Human Interface Guidelines","Solid understanding of JavaScript, ES6+, and mobile UI/UX principles.",0.55625105,0,3347,familiar io application lifecycle mvvm architecture apple human interface guideline,solid understanding javascript es6 mobile ui ux principle
cv_746b1b54d0cea59e1cd1bea9f96fe0de.txt,ed4ac9ef-2045-41b7-8a1e-eea0c4229acc,0.7758069,"Oracle, MySQL, PostgreSQL, MS SQL Server, Mongo DB","HTML, CSS, Javascript, JQuery, Bootstrap,...",0.5571505,0,10700,oracle mysql postgresql m sql server mongo db,html cs javascript jquery bootstrap
