cv_id,jd_id,cv_jd_similarity,cv_skill,jd_requirement,skill_requirement_similarity,ai_prediction,__index_level_0__
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,Managing dependencies and tools in Node.js through NPM (Node Package Manager),"Solid understanding of Node.js and its frameworks like Express.js, Nest.js.",0.60501266,1,20964
cv_8fc35c6d8c81d3c1bf8f96c13504b583.txt,af7aa843-c32c-427d-a640-86ef496bfca3,0.8571632,"Good use of office information technology tools: Office, Google","Familiarity with Microsoft 365 apps and services (Windows OS, Word, Excel, PowerPoint, Outlook, etc.).",0.6243191,1,29013
cv_6c9f7a4d6b8a9cf80f3abe35f4869665.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.7732246,"Python, HTML5, CSS3, JavaScript, PHP, Laravel, Java , MySQL, RESTful APIs, Bootstrap, Tailwind CSS, jQuery, Spring Boot, Laravel, ReactJS, PostgreSQL","Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, jQuery...)",0.6617192,1,38761
cv_d3ff0103dc12c51662a1dd21f7d4d29a.txt,f1cc23ac-6190-42d2-8973-fbb5ea7e7482,0.76147807,Account Management: Handling various types of customer accounts,or related fields.,0.55052483,0,14336
cv_ae5b5cb31c862602e4d305d4cfbe0bd6.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8134132,"Experienced in working with XML parsing, web scraping (Jsoup), and storage management",Familiarity with automated testing and continuous integration.,0.6121366,0,3289
cv_1c9369a1dd94496b2f5d38a603906bbb.txt,93059d2a-8b31-4f78-85dd-1f68bf318418,0.755542,"Ability to read and comprehend, research on documents",Experience in DB. Be able to write and optimize complex queries.,0.5908964,0,25094
cv_35612ab59116630650c649cd06836ca3.txt,cd7d588d-7000-4b95-b358-6e9d379aa67b,0.77101594,"APIs & Libraries: RESTful APIs, Firebase, Retrofit","Strong understanding of Coroutines, Retrofit, Room, Lifecycle, and RESTful API integration.",0.72812074,1,52828
cv_6f72ff0482d5ef3c032f0745eaae7ec0.txt,e5754343-b7e0-407b-bebe-67c93304af01,0.8086981,"Proficient in HTML, JavaScript, and CSS. Experienced with modern frameworks such as ReactJS and TypeScript for building intuitive and responsive user interfaces",A proactive mindset with a passion for learning and applying new technologies and best practices.,0.57041204,0,42279
cv_b700100a9bdd8c967d11d6f6e68135a9.txt,f7917bee-332a-49b7-a418-e07bc4325d99,0.79315674,"Java Frameworks/Libraries (Spring Boot, Spring MVC, Spring Data JPA, Hibernate, RESTful API development) .NET (Internship Experience: ASP.NET Core, LINQ, Entity Framework)","Experience in SQL, Oracle and DB Function/Procedure",0.55852485,0,48367
cv_5723f00c8875a999b75cfe9d3759909d.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.7735314,Strong sense of responsibility in work,Ability to use,0.55297047,0,37965
cv_5c4239c9e1a820aa7f665c4a5f2b23e9.txt,c904b89a-905a-473f-bcf4-91e90feee01d,0.79166645,"Strong ability to process, clean, and analyze large datasets using Pandas, NumPy, and SQL. Skilled in feature engineering and data visualization with Matplotlib and Seaborn","Strong expertise in ML frameworks (PyTorch, TensorFlow) and Python",0.6307899,1,37567
cv_ae5b5cb31c862602e4d305d4cfbe0bd6.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8134132,Skilled in designing and creating shared reusable components for scalable applications,Ability to work independently and collaborate with the team.,0.64331156,0,3317
cv_8a91b9a943eadb2332d75ab546c6f674.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.8004876,Knowledgeable in database management and system architecture,"Good design documentation is required. Experience in creating clear, concise documentations",0.57759684,0,51912
cv_1dedc9511180305dcfb47e213d3ad837.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8718694,"Proficient in cross-platform mobile application development using the React Native framework, with nearly 8 years of hands-on experience",5+ years of experience in mobile app development with React Native.,0.85437614,1,24233
cv_2215beb0e3d7c209878f22faadf1c2a0.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.7506308,Always be supportive to give colleagues a hand in finding solutions and ideas,Ability to work on tight deadlines.,0.5868087,0,100
cv_e829abc3dedce60ebca462681ebef4fe.txt,f4e1a923-d9e0-43bc-9d71-b30aae4e0165,0.81484884,Have good communication and reading ability in English,"Having the ability to handle multiple tasks and projects, and the ability to reprioritize when necessary.",0.5985509,0,19923
cv_728cafa56447b40084ace09944c8eaa0.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.8109276,"Fast learner, adaptable to new technologies and environments",Have a good knowledge of software development process,0.6014922,1,8736
cv_23708658866ac56f08de7ebca28d0dd8.txt,85d22047-51c9-4fc5-b268-acbc77fefef5,0.7764937,Ability to manage multiple tasks and meet tight deadlines without compromising quality,Strong passion and solid video games background knowledge about new market trends and retro gaming.,0.5606247,0,3715
cv_adec3bde62e31197882205c1dfe7c979.txt,ed4ac9ef-2045-41b7-8a1e-eea0c4229acc,0.751692,"Tools: Git, Docker, Copilot, Cursor","Java Core, JSP Servlet, Struts, Spring MVC, Spring Boot, ...",0.5526491,0,8242
cv_942fe2b9ca40db39466539c937d435bf.txt,87b8b2a8-2ea4-42b9-b808-304616d28050,0.7757599,"Skilled in leveraging Excel for Power Pivot and parallel processing, integrating it seamlessly with SQL and Power BI for efficient data handling",Knowledge of data warehousing concepts and ETL processes.,0.56256425,1,22456
cv_257ef300577e9509722b22c7880302d9.txt,5cc40737-66f6-4a3b-b212-baf0b23d8ee3,0.78375643,Teamwork and collaboration,Good English language skills.,0.6004814,0,40829
cv_16ac62c35ebc89cf4f9ce5e56b189218.txt,806a6a9e-4666-4f79-9016-ee2cf622d0ab,0.8162044,"Spring Boot, Spring JPA, Hibernate, Spring Security",Experienced in Spring Boot for application configuration,0.62105054,1,12235
cv_bbd2afe570c685dcb0d3455d53bb2a6d.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.78199744,Ability to communicate and clarify technical/business requirements,Good knowledge of SQL,0.57007813,0,52278
cv_3985c5aa67aa0b88d89a44fa638d1a0c.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.8164176,"Back-end: Java Core, Java JSP/ Servlet , Spring Boot, Spring Sercurity, ORM / JPA / Hibernate","Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, jQuery...)",0.55096453,0,7233
cv_0376001118f10cfad156c9a91a96dcc9.txt,a34bcf81-9774-49d8-a968-6ee5d32a3ece,0.77415776,Familiarity with working methodologies like Scrum/Agile,"Advances SQL skills, understanding of relational databases, business data, and the ability to write complex SQL queries",0.59152484,0,948
cv_370917edd5b4efe55ae6d76ebc31dfac.txt,7bde6c2a-c9ad-4ef5-b9bf-e42cbc7dba70,0.84417224,"Proficient in cloud services including Firebase Cloud Messaging for push notifications and AWS infrastructure (S3, EC2) for application deployment and storage solutions",Published mobile apps in Google Play or App Store or Firebase App Distribution is a plus.,0.5509146,1,19555
cv_eae019141f99131165fb585b571870b2.txt,c6910688-66c0-44e2-acaf-f632fbc77ae8,0.75664365,"Blockchain Analytics: ETL Processes, Apache Spark, Pandas","Ethereum, EVM-compatible chains, or other blockchain technologies",0.6007759,1,2018
cv_6357b72a66fb958e3eed7f9b6c25ad7f.txt,43a4c337-c07b-4771-af5d-a6e49c93c5b7,0.87110835,"Experience in database systems such as SQL server, MySQL, Oracle, Redis, kafka",Proficient in SQL: Oracle or any other equivalent databases;,0.69339466,1,7423
cv_e11b0362b95d524295f76578ea1dcb61.txt,f96ee229-e0b4-4d07-8217-bbf7092acc2c,0.7800318,Version Control: Proficient with Git and collaborative workflows,"Fluent in English, strong project management capabilities",0.5780074,0,16928
cv_0376001118f10cfad156c9a91a96dcc9.txt,a34bcf81-9774-49d8-a968-6ee5d32a3ece,0.77415776,Familiarity with working methodologies like Scrum/Agile,Ability to read and write the basic PowerShell script.,0.55973357,0,950
cv_ac51c92e500f2ba517e80a1c750ca750.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.83748907,Proficient in Javascript (React.js) and knowledge of HTML/CSS,At least 3 years experience in front-end development ReactJS,0.7360405,1,14854
cv_850a821dc26683f142e9330ccf6359bb.txt,8fad6a49-8b8d-4cc9-9416-d6652622c67c,0.8301245,4. Good Knowledge of Angular,Have good knowledge about Object-Oriented Programming (OOP).,0.6332241,0,14450
cv_0708c0c0d0b8fe33986c88df66202936.txt,c904b89a-905a-473f-bcf4-91e90feee01d,0.75824237,"Skilled in RESTful APIs, JSON, WebSocket, and HTTP protocols for building robust and flexible web systems","Strong expertise in ML frameworks (PyTorch, TensorFlow) and Python",0.60234904,0,36162
cv_637a8269ec7ae88c1f0157314db863cf.txt,4a1e4855-506c-4e11-8f55-195b6fdfbf71,0.8011114,Basic knowledge of Data Structure and Algorithms,Knowledge of IT Networks;,0.6126281,0,24042
cv_6040fa03f1664181eccb4a757249dbf6.txt,6dfa221c-b72d-4cf9-bfc3-00ab546a62fc,0.81858516,Have knowledge of Web API,Knowledge of solidity/rust is a plus.,0.58815545,0,1706
cv_0637582f81d448b243a09a23b355016e.txt,03ae8043-a652-4bef-9f12-c03e15aa773e,0.84437215,Developing applications for iOS and Android,"Strong understanding of app architecture, MVC/MVVM/MVP models, memory management, and performance optimization.",0.55392504,1,14999
cv_0829dbcb4a8cfd7624bf34fb2ca49996.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.79349697,Able to read and understand technical documents in English,"University degree in Computer Science, Software Engineering or similar",0.5640397,0,4402
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"Experienced in working within a team environment, understanding how to interact and collaborate with team members to achieve common goals. Have the ability to listen to the input of team members and demonstrate respect and willingness to assist","Familiarity with security best practices and authentication methods (OAuth, JWT, etc.).",0.5600204,0,21220
cv_361333ef562b776ce97fe87d5e4aece3.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7944276,"Presentation skills, clear communication",A strong desire to learn and explore new technologies.,0.58338475,0,52397
cv_118c506fde236e0033b8fae91c96f851.txt,21264014-484f-49f9-978f-588c671c79af,0.798019,"Knowledge of the Java programming language, including basic syntax and important concepts such as OOP, Exception handling, Collections","Knowledge of Java and J2EE/Java EE (including servlets, JSP, JSF, JDBC).",0.64057297,1,17682
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"I have skills in working with Firebase, a mobile and web application development platform from Google. I have worked with Firebase to build features such as user authentication, real-time data storage, and push notifications. I am capable of setting up and managing Firebase services such as Firebase Authentication, Firebase Realtime Database, and Firebase Cloud Messaging. I also have experience integrating Firebase into mobile and web applications to create better user experiences and enhance interactivity",Troubleshoot and debug applications.,0.5630575,1,21043
cv_118c506fde236e0033b8fae91c96f851.txt,21264014-484f-49f9-978f-588c671c79af,0.798019,Linux/Ubuntu: Have experience using Linux and Ubuntu,Knowledge of cloud services like,0.55056846,1,17940
cv_532611f05eb8e7a4f63789d774b35b32.txt,d39f5137-8c5e-4405-9a23-fb1fc056d938,0.7870761,"Sociable, easy to integrate into the","Passionate for technology, always eager to learn;",0.5540936,0,15822
cv_929b4b1351417de4228bf6c1e62d2783.txt,cc3db6e1-7c02-49d2-9a80-bf8044945a04,0.7686857,Ability to work under pressure,"Be willing to work hard, tackle difficult issues and research new technology quickly.",0.69045335,1,4463
cv_3dc56387a0806a73943c83c190bd3773.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.79847056,"Had experience on Angular, HTML, CSS, ReactJS, Javascript, Typescript, MDBootstrap, Bootstrap, Angular Material","Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, jQuery...)",0.65987307,1,42946
cv_ffba114a77c4265cc328b56ed864ab64.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.78315395,"Soft Skills: Teamwork, Communication, Problem Solving, Flexibility",Confidence in English communicating,0.5612638,1,3693
cv_b0e54672dd30f03ba8bf4b66840d2785.txt,82a5b9e3-81b6-4ab9-a96e-c0d0acb77bb5,0.767681,"Progamming language: Javascript, C Java","Thành thạo HTML, CSS, Javascript, Typescript, Responsive design",0.582464,1,16992
cv_905e0fa2cf001b960e86c24f14b36208.txt,0156949a-58b9-4a76-b047-ed0f7072118c,0.75027275,Ability to process and analyze data using Excel and SQL,Ability to work independently and as part of a team,0.6847329,0,5934
cv_4efa88dcffa09ac8566388b46e10d3f9.txt,9ee0661f-0947-4d24-adf5-2b854370abca,0.75103253,Experience in writing APIs and building ERP system operating structures,"Thành thạo HTTP, Web services, OAuth2, Restful APIs.",0.59685695,1,23818
cv_bfd1059e6489915f5509c4482b5cd88a.txt,e636e617-0258-492f-b758-6f70928b1418,0.7722295,Communicate efficiently in English (verbal and written),"Proficiency in English or Japanese (N3, N2, N1)",0.5817425,1,29272
cv_d3ff0103dc12c51662a1dd21f7d4d29a.txt,f1cc23ac-6190-42d2-8973-fbb5ea7e7482,0.76147807,"Proficient in using data analyst tools as Excel and SQL to collect, analyze and visualize data, as well as",Good time-management and communication skills.,0.59063077,0,14335
cv_a5501cb333a12139ca4872ad9038ecc0.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.7867882,"Ability to self-study, research and learn more new technology",Good at communication and teamwork skills,0.5547924,0,33300
cv_bfd1059e6489915f5509c4482b5cd88a.txt,e636e617-0258-492f-b758-6f70928b1418,0.7722295,"Can prepare and conduct a technical presentation for team members or non-technical audiences, faliciating product demo to stakeholders, negocitation with PO and team members, and knowledge sharing/transfering",Knowledge of data integration and middleware solutions to ensure interoperability across different toolsets.,0.55997086,0,29294
cv_1c9369a1dd94496b2f5d38a603906bbb.txt,93059d2a-8b31-4f78-85dd-1f68bf318418,0.755542,"Ability to read and comprehend, research on documents",Willingness to work hard and learn new technologies,0.60805553,1,25096
cv_4753b2dcbff32dbd952e5720536ff1bc.txt,a8789cbc-67e9-4b8c-8ce4-c4720353d026,0.7558653,Possess strong teamwork and group work abilities,Experience in performance profiling and optimizing Unity applications on devices is a plus.,0.59366775,0,5770
cv_8ce97848f154ee1fb003ea66d3b8e6db.txt,3d4a3bc9-3c09-425e-be96-007908a9b6de,0.7647015,"Java, Oracle Database, Python, Pentaho ETL, Hadoop, AWS Lambda, PL/SQL, SQL, Data warehouse, Web services, APIs, Unix, Github, CI/CD",Have experience developing web applications,0.56190145,1,42971
cv_518f99237e1f8584f0f133ad3d36ec6a.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.83986735,In-depth knowledge of HTML5 and CSS3 for creating responsive and accessible web designs. Experience with CSS preprocessors like SASS or LESS,At least 3 years experience in front-end development ReactJS,0.64248157,1,43163
cv_86790b201ec61c3b3112b0c0411cba00.txt,752f2be9-4b61-42c1-bd26-800c1d749b13,0.7507623,"Working on React, Next.js for more than 3 years",Experience working with the .NET platform (at least 6-7 years).,0.58632404,0,53327
cv_9718cd75ef149f540f3a5e273291dfd1.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.7914683,Highly skilled in working in a university environment to solve problems and make arguments,Good understanding of methodologies to research new technologies,0.6021627,0,52750
cv_c4a814cb4d58ad2189be9d6f3ae70eff.txt,690df3b1-0685-440c-9381-dc340a0b254e,0.81265974,"Have experience with Laravel, NodeJs, Have knowledge ReactJS","Familiarity with front-end frameworks, particularly ReactJS.",0.7383521,1,41168
cv_0637582f81d448b243a09a23b355016e.txt,03ae8043-a652-4bef-9f12-c03e15aa773e,0.84437215,Extensive experience in developing projects from ideation to publishing on Play Store and App Store,Experience working with companies/organizations developing SDKs or cross-platform frameworks.,0.69592315,0,15048
cv_8a91b9a943eadb2332d75ab546c6f674.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.8004876,"Proficient in using design tools: Figma, Visio, Draw.io and creating diagrams",Strong business analytical skill and logical mind. Be able to grasp the complex software system and learn quickly,0.5529696,0,51885
cv_6265a255d8393d25345cb29d2e49ca9b.txt,806a6a9e-4666-4f79-9016-ee2cf622d0ab,0.7539712,"I have basic knowledge of designing relational database, oop","Experienced in Maven configuration for building, testing and running the application",0.5651598,0,24399
cv_206a852bc3763a792b267e86ac5a68f3.txt,ed4ac9ef-2045-41b7-8a1e-eea0c4229acc,0.7820789,"Other: Basic knowledge of REST APIs, MVC architecture, GitHub workflow","HTML, CSS, Javascript, JQuery, Bootstrap,...",0.5567163,1,3470
cv_e148e4cfaea06a56a670a1ab93a59862.txt,3d4a3bc9-3c09-425e-be96-007908a9b6de,0.795829,Time management and self-learning,Experience in SQL optimization,0.56098664,0,12705
cv_cf80e7c47bb742bdcd59de13788b7753.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.8403686,"Proficient in Git, Github, Chatgpt",", contributing to group projects with an understanding of Git workflows",0.69933075,1,47246
cv_6f788317a1cc621ec30892d78ddba269.txt,1852c4c1-3ef4-489d-aef1-dec9417c4f71,0.7674131,"RestfulAPI with Flask, FastAPI","Thành thạo về API services: Restful API, GraphQL và NodeJS Framework (ExpressJS, NestJS, Socket.IO, Websocket).",0.6459888,1,10411
cv_2d934de1c32d4f8b0b8585624df1df4f.txt,87b8b2a8-2ea4-42b9-b808-304616d28050,0.8087827,Strong logical thinking and analytical ability. Effective communication and teamwork,"Bachelor s degree in Information Systems, Economics, or a related field.",0.5656955,0,38004
cv_b08feb9ce259daaaffadc68fcdd95338.txt,c80864e9-f980-4148-afc0-06dbc86eaa7e,0.80704486,"Have a solid understanding of object-oriented programming and data structures : Arrays, Maps, Queues, Stacks, Trees, Graphs, Heaps","Có kinh nghiệm với Android patterns as MVP, MVVM, Clean architecture, Android Architecture",0.5503427,0,5069
cv_1b7445d5bd2800e4a76b3ac3bbbc1475.txt,7584b0ec-8642-4e75-9afc-825ab6d4df22,0.7946994,"Spring Boot, Spring Webflux, Spring Webflow, JWT, REST",development and RESTful APIs.,0.56317997,1,20335
cv_3985c5aa67aa0b88d89a44fa638d1a0c.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.8164176,"Software Architecture & Design: MVC, MVVM, Layered Architecture, Modular Architecture","Familiarity with one or multiple back-endframeworks (e.g. SpringEcosystem, Laravel, Nest.js...) is an advantage",0.56136584,0,7247
cv_850a821dc26683f142e9330ccf6359bb.txt,8fad6a49-8b8d-4cc9-9416-d6652622c67c,0.8301245,"1. Practical expertise in C NET , LinQ",Experienced in Git or other source control systems.,0.56867003,0,14438
cv_1212912eef6f75f1f969c4a08d870cc7.txt,54d0594a-d3a8-4679-a6f3-bf7d842fad2d,0.8014939,"Basic knowledge of programming and technologies: C C HTML, CSS, JavaScript, SQL, and APIs","Strong coding skills in Python, JavaScript, C#, Java.",0.6605246,1,26405
cv_8fd29a23b99bd7688d94e75fb32a2a4b.txt,cc97c5f6-5052-4490-8afa-388ec5efe58f,0.82439065,"Ability to analyze and build systems, and data dashboards. Experienced in using tools: SQL, Excel, Python, R",Experience with business analysis methodologies and tools;,0.676739,1,45781
cv_2b4497e8cc3224c845665b3ee2deae1f.txt,f7917bee-332a-49b7-a418-e07bc4325d99,0.7988185,Basic communication English,Can communicate in English (TOEIC 450 or higher),0.63923174,1,23461
cv_913eb873df3d3aae34d8f384d4d12259.txt,e5b0e9de-62cb-45f1-9f28-672d92bf732d,0.8087541,"Proficient in popular programming languages such as Python, Java, C C JavaScript","Knowing industry standard game engines as Unreal Engine (C++ & Blueprint), Unity is an advantage",0.55231047,0,9656
cv_cefa2daeb651a59737f7aabf653256d3.txt,9111ce0d-0b18-4fec-a456-61cc5ba2f11c,0.8552318,Responsible and careful at work,Ability to work independently and as a team player;,0.6844266,0,28494
cv_164850bdf03d918ce61473cfbd73690b.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.8035242,Good presentation and communication skills with customers and project members,in project management with a team size of,0.6020255,1,6770
cv_616f95c238986c46250a55ae4208c193.txt,d5f3ff70-3dfa-4502-9ebe-b24653d6a8c2,0.7932697,"Social Skills: Team collaboration, effective communication, fast learner, analytical mindset",Strong critical thinking and communication skills (both verbal and written in Vietnamese and English) with the ability to understand and analyze stakeholders requirements,0.6228048,1,24033
cv_36b498bbdb7f50b93afebb0986afecf9.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.7951692,Microsoft Certified: Azure Fundamentals,"Microsoft Azure cloud platform: App Service, Azure Functions, Azure SQL Database, Azure Storage.",0.6650812,1,44190
cv_da6ceb98b4238769ae62a014a4652dc3.txt,872f8958-0023-46a1-835d-7fd420866d24,0.78428054,Skilled in using the Unity Engine for hypercasual game development,Minimum 2 years of experience developing games with Unity,0.68493515,1,25863
cv_cf734d36680f6b543e9898e3751958a2.txt,af7aa843-c32c-427d-a640-86ef496bfca3,0.80899155,Good ability to use standard written communication,A strong sense of responsibility and resilience under pressure.,0.63041866,0,27644
cv_11c2f8e8644f237237f7807d19f66444.txt,7bebdb63-9833-4555-afa5-200faa523075,0.8552346,Sufficient English skills for reading and writing documents,Ability to communicate complex ideas clearly and effectively,0.63594663,1,21303
cv_1186bf439714d138ad0505c3f1118204.txt,3ab19875-51d3-4f0d-976f-a7d969bea3d7,0.78076506,"Have knowledge of software testing life cycle, black box testing, and API testing",Ability to review / analyze software requirements & Hands-on experience in developing manual test cases & automation,0.66677684,1,33070
cv_72b32dd321f2b4bf92a5fab903dc7f10.txt,f94d75a0-09f6-4067-9df6-fb4b070140b9,0.8026086,"Data Analysis: Familiar with Excel, Google Sheets, and basic Python for data processing",Experience with big data technologies such as Hadoop and Spark for handling large datasets.,0.5922458,0,17476
cv_3985c5aa67aa0b88d89a44fa638d1a0c.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.8164176,"Experienced with Microsoft Office tools: Word, Excel, PowerPoint",Confidence in English communicating,0.5750068,0,7259
cv_118c506fde236e0033b8fae91c96f851.txt,21264014-484f-49f9-978f-588c671c79af,0.798019,"Proficient in GIT and related tools such as GitLab, GitHub",Knowledge of cloud services like,0.6024952,0,17891
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"Strong proficiency in JavaScript and its frameworks such as VueJS and ReactJS. Skilled in writing modular and reusable code, handling asynchronous operations, and manipulating the DOM",Strong proficiency in JavaScript and TypeScript.,0.7785232,1,21088
cv_164850bdf03d918ce61473cfbd73690b.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.8035242,"Adapt quickly to new domains, ready to work & study new technologies",Good English communication skills with the ability to read and comprehend technical documents in English.,0.62068105,0,6776
cv_518f99237e1f8584f0f133ad3d36ec6a.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.83986735,"Proficient in using Git for version control, familiar with branching, merging, and pull requests","Experienced in databases MS SQL Server, MySQL.",0.60085166,0,43176
cv_aac412bb24901c3ca5e4e75c7f4a2699.txt,37acb2ea-41b4-4784-9c38-02bea90fd789,0.7785089,"Strong problem-solving and troubleshooting skills, with a detail-oriented mindset",Minimum 1 year of experience.,0.5630168,0,25003
cv_1a68295e7780eb4cd105b578120669c0.txt,b633c89a-1469-4554-b0c6-e62af52c2fcb,0.7770716,Adaptability: Able to learn new technology quickly and work under pressure,Good knowledge of UI components and customization,0.6277398,0,44642
cv_bc6162b83de6bfc98262d4c73f24dcf9.txt,c041c75d-2d50-469a-92e2-3dc888cb4103,0.75474167,"Programming: .NET, NodeJS, Express.js, PowerShell",Backend: C#/.NET for building APIs.,0.64796644,1,38139
cv_b186a6434f1e202d55a66d0fc3294a5c.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.75304854,"Requirement gathering & analysis (BRD, Use Case, User Story)","Good design documentation is required. Experience in creating clear, concise documentations",0.55353534,0,45159
cv_30ea05756dc7fc37a007f91239357ced.txt,e5b0e9de-62cb-45f1-9f28-672d92bf732d,0.8617481,"Proficiency in programming languages (C C Python, etc.), experience with game engines like Unity and Unreal, and knowledge of graphics and game performance optimization","Understanding rendering API as DirectX12, Vulkan, and OpenGL is a big plus",0.57502985,1,11462
cv_ac51c92e500f2ba517e80a1c750ca750.txt,c2d65ef0-f3e9-40ca-9721-c3f3f344e313,0.83748907,Proficient in Javascript (React.js) and knowledge of HTML/CSS,"Experienced and get relative in web backend application and scripting languages C#, ASP.NET MVC, SPFx is a plus.",0.63515425,0,14862
cv_94142fe048bc8bb7286347196cc04f65.txt,e31d3beb-2a0f-4a01-b2a3-841bb6f7eb70,0.7906157,"Creating test plan, test case, test report","An ability to prepare and interpret flowcharts, schedules and step-by-step action plans",0.61175454,0,28497
cv_1f02a7d66a09d714b604c85bb4a642e8.txt,6f4db6c4-6955-48b9-b2e3-6c434637647e,0.82248056,"Experience with MS SQL Server 2008/2012/2017 including SQL Server Management, Integration Services","Experience with scripting language: Python, Java, C++, Scala, etc",0.5675183,0,37836
cv_b9e4ba602900a8d661e00015a29c64be.txt,ed4ac9ef-2045-41b7-8a1e-eea0c4229acc,0.7924398,"Web Technologies: HTML, Java Script, CSS","Java Core, JSP Servlet, Struts, Spring MVC, Spring Boot, ...",0.5573694,1,33147
cv_58592045d6c0429d749b3cb3dd8e5eed.txt,403611b2-daeb-4c9c-8458-f2de79c7d1bc,0.76888096,Experience with third-party libraries and APIs,Experience with version control systems like Git.,0.67284703,0,14914
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"Strong communication skills to effectively interact with colleagues, clients, and project team members. Understand requirements and opinions of others and have the ability to convey information clearly and efficiently",Collaborate with front-end developers and other team members to integrate user-facing elements with server-side logic.,0.60270715,0,21206
cv_a5cfa6c64ffe15b6e09401be991bb15b.txt,12a69a80-a99e-4f37-a427-cc940020064e,0.7589804,I focus on the business side of everywhere I work,Hardworking and self-accountable,0.56550944,0,4456
cv_39dccab99a452b1da4c8764ab5902e16.txt,3873a72f-4168-458e-8b52-8e45cb6ab0c5,0.756855,"Languages: Python (4+ years), C# (7+ years), Node.js (2 years)","Experience with version control systems (e.g., Git).",0.58455133,0,50975
cv_4b501caf807dc66862172bab76f34882.txt,3873a72f-4168-458e-8b52-8e45cb6ab0c5,0.8036957,Matlab (1 years experience),+ years of experience,0.63677055,1,18450
cv_43d5adc96df096258c367177628fd700.txt,a8789cbc-67e9-4b8c-8ce4-c4720353d026,0.8146584,"Understanding some basic concepts of Unitys Components, Unity Physics2D, UI Components, Lifecycles methods",Experience in using Unity Game Services; Photon or any multiplayer game service is a plus.,0.5799972,1,41612
cv_71fdf85d2be14879e69d160fd3664f70.txt,82541f51-e269-4147-9e25-4f9b574db19c,0.75427234,ABILITY TO WRITE AND EXECUTE TEST CASES,"Experience with load testing, backend testing and performance testing",0.5962421,1,15956
cv_c8ca0fb9f2d5846991b92471ccd495b1.txt,4d3063e2-423b-4ad1-b247-dbbd79eb195f,0.7862766,GitHub: Managed configurations and collaborated on deployments using GitHub,Cloud Services: experience with cloud services like AWS.,0.566872,0,49780
cv_d07524c19ebf6ea10ce3990e95358b03.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.77394676,"Problem-Solving and Critical Thinking: Ability to analyze issues, apply logical and analytical thinking, and devise innovative solutions",Ability to communicate complex ideas clearly and effectively,0.63079256,1,1781
cv_eae019141f99131165fb585b571870b2.txt,c6910688-66c0-44e2-acaf-f632fbc77ae8,0.75664365,"Languages & Frameworks: JavaScript (ES6+), TypeScript, Node.js (Express.js, NestJS, Hono.js), React.js (Tailwind CSS, shadcn), Next.js. APIs: REST, GraphQL, WebSockets, gRPC, Microservices","web3.js, ethers.js, or similar blockchain libraries",0.62573695,1,2024
